run_id,map,effective_map,demand,demand_vehicles,demand_start_time,demand_end_time,population_set,pop_seed,scenario,controller,flags,driver_profile,population_file,status,wall_seconds,log_file,vehicles_count,mean_wait_s,p95_wait_s,mean_travel_s,p95_travel_s,mean_time_loss_s,mean_speed_mps,mean_co2_g,mean_fuel_g,planned_trips,completed_trips,unfinished_trips,censoring_rate,mp_switch_margin_count,mp_switch_max_green_count,mp_nmin_hold_step_count,mp_spillback_block_event_count,mp_spillback_release_event_count,mp_spillback_block_step_count,mp_platoon_extend_step_count,mp_fairness_positive_bonus_count,mp_fairness_bonus_sum
bologna__skewed__medium__seed1__mp_switch_rel010,bologna,bologna,medium,3000,0.0,3600.0,skewed,1,mp_switch_rel010,mp,--switch-epsilon-rel 0.10,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_skewed_medium_seed1.yaml,ok,531.312,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__skewed__medium__seed1__mp_switch_rel010/vehicle_metrics.csv,2134,1145.105904,4328.05,1533.212746,5062.75,1329.672268,6.500488,-13789285.87687,-13791529.338251,3000,2134,866,28.866667,5689.0,1238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__medium__seed1__mp_platoon_x4,bologna,bologna,medium,3000,0.0,3600.0,skewed,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_skewed_medium_seed1.yaml,ok,719.145,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__skewed__medium__seed1__mp_platoon_x4/vehicle_metrics.csv,2436,1123.341544,3526.25,1539.080049,4228.25,1332.74647,6.0952,-11548985.199077,-11551310.906737,3000,2436,564,18.8,5847.0,1339.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0
bologna__peak__medium__seed1__mp_base,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_base,mp,,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,520.114,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_base/vehicle_metrics.csv,2363,1255.093102,4001.0,1681.071519,4787.6,1479.271968,5.808433,-11774071.972543,-11776414.908209,3000,2363,637,21.233333,5407.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_lta_g040_sf050,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_lta_g040_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.40,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,532.598,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_lta_g040_sf050/vehicle_metrics.csv,2364,1334.274535,3926.05,1763.131134,4754.85,1557.851151,5.587153,-16150616.103267,-16153090.728006,3000,2364,636,21.2,4223.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_lta_g060_sf050,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,543.128,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_lta_g060_sf050/vehicle_metrics.csv,2097,1025.8536,3821.4,1411.904149,4509.0,1211.416848,6.017597,-15607948.065755,-15610004.791625,3000,2097,903,30.1,2982.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_nmin_a120_f4,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_nmin_a120_f4,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 1.20 --nmin-floor 4 --nmin-min-green 4.0 --nmin-demand-gain 0.40 --nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,529.67,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_nmin_a120_f4/vehicle_metrics.csv,2437,1348.048831,3933.0,1805.119409,4770.0,1595.934346,5.451823,-17519420.687977,-17521907.832489,3000,2437,563,18.766667,6272.0,1168.0,13784.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_nmin_a080_f2,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,553.298,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_nmin_a080_f2/vehicle_metrics.csv,2190,1258.727854,3992.55,1696.209589,4788.55,1493.695087,5.39179,-15031831.763301,-15034196.994298,3000,2190,810,27.0,6623.0,1144.0,4911.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_downstream_b04,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,644.318,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_downstream_b04/vehicle_metrics.csv,1698,1261.469965,3832.15,1680.028857,4463.6,1478.283145,4.576193,-21481482.342706,-21483831.633641,3000,1698,1302,43.4,18543.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_fair_mu3_w30,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_fair_mu3_w30,mp,--fairness --fairness-mu 3.0 --fairness-w-half 30.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,521.929,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_fair_mu3_w30/vehicle_metrics.csv,2442,1232.264947,3841.7,1687.300983,4597.6,1485.803309,5.464383,-10679890.36586,-10682221.32928,3000,2442,558,18.6,6197.0,1142.0,0.0,0.0,0.0,0.0,0.0,60590.0,120373.766604
bologna__peak__medium__seed1__mp_downstream_b08,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_downstream_b08,mp,--downstream-penalty --downstream-beta 0.8 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,636.251,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_downstream_b08/vehicle_metrics.csv,1764,1278.087868,3759.85,1713.731293,4442.4,1509.584212,4.425136,-23714351.69708,-23716742.936123,3000,1764,1236,41.2,18883.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__fixed_program0,bologna,bologna,medium,3000,0.0,3600.0,peak,1,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,215.507,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__fixed_program0/vehicle_metrics.csv,2604,998.771121,3178.65,1498.384409,3943.55,1297.481601,4.957799,-7336472.472165,-7338663.057309,3000,2604,396,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_fair_mu5_w20,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,536.479,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_fair_mu5_w20/vehicle_metrics.csv,2265,1257.178808,4118.6,1682.375717,4843.2,1483.336954,5.607704,-13332789.204449,-13335100.592527,3000,2265,735,24.5,6381.0,1140.0,0.0,0.0,0.0,0.0,0.0,56305.0,206348.656712
bologna__peak__medium__seed1__fixed_tuned,bologna,bologna,medium,3000,0.0,3600.0,peak,1,fixed_tuned,fixed,--fixed-program-id 0 --fixed-main-green-seconds 30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,229.526,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__fixed_tuned/vehicle_metrics.csv,2558,1180.152072,3203.6,1678.676701,4168.3,1477.327498,4.118228,-7343015.636641,-7345448.109321,3000,2558,442,14.733333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_switch_eps1,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_switch_eps1,mp,--switch-epsilon 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,501.966,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_switch_eps1/vehicle_metrics.csv,2398,1270.017515,3819.75,1706.021268,4656.5,1501.614441,5.65381,-13861124.162646,-13863484.726949,3000,2398,602,20.066667,4217.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_super,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_super,mp,--super-router --super-load-ref 3.5 --super-low-load 0.40 --super-high-load 0.65 --super-imbalance-threshold 0.55 --super-platoon-threshold 0.70 --super-downstream-threshold 0.92 --super-mode-streak 4 --super-nmin-load 0.78 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,859.688,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_super/vehicle_metrics.csv,2860,957.076573,3066.7,1506.751399,4168.4,1303.262084,4.779842,-3706783.193584,-3708987.342172,3000,2860,140,4.666667,1293.0,0.0,0.0,139.0,130.0,5978.0,0.0,5231.0,10165.601626
bologna__peak__medium__seed1__mp_switch_rel005,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,497.815,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_switch_rel005/vehicle_metrics.csv,2312,1251.208045,4105.45,1668.799308,4837.9,1468.13061,5.880372,-12213593.914379,-12215942.055276,3000,2312,688,22.933333,5297.0,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_spillback_on85_off70,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_spillback_on85_off70,mp,--spillback --spillback-on 0.85 --spillback-off 0.70 --spillback-min-halts 2 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,748.006,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_spillback_on85_off70/vehicle_metrics.csv,2228,1225.68088,4013.3,1638.9614,4753.9,1441.023829,5.567763,-11105061.788472,-11107391.690942,3000,2228,772,25.733333,5418.0,1125.0,0.0,444.0,442.0,38285.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_spillback_on90_off80,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,746.813,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_spillback_on90_off80/vehicle_metrics.csv,2025,960.201975,3943.0,1333.48642,4576.4,1134.274183,6.347097,-15165215.76191,-15167186.192077,3000,2025,975,32.5,5165.0,1100.0,0.0,333.0,329.0,31781.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_switch_rel010,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_switch_rel010,mp,--switch-epsilon-rel 0.10,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,486.813,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_switch_rel010/vehicle_metrics.csv,2136,1074.888109,3910.25,1467.935861,4584.25,1270.210679,5.853085,-12790766.571681,-12792897.257291,3000,2136,864,28.8,5297.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__medium__seed1__mp_platoon_x4,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,653.773,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_platoon_x4/vehicle_metrics.csv,2538,1189.891253,3560.3,1647.058708,4391.05,1441.657136,5.298586,-10629936.685671,-10632242.09933,3000,2538,462,15.4,5548.0,1223.0,0.0,0.0,0.0,0.0,968.0,0.0,0.0
bologna__peak__medium__seed1__mp_platoon_x2,bologna,bologna,medium,3000,0.0,3600.0,peak,1,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_medium_seed1.yaml,ok,686.835,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__medium__seed1__mp_platoon_x2/vehicle_metrics.csv,2289,1198.609436,3764.6,1635.074268,4589.0,1427.738637,5.766227,-13350076.610241,-13352406.923996,3000,2289,711,23.7,5281.0,1154.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0
bologna__balanced__high__seed1__mp_program0,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_program0,mp,--program0-hybrid --program0-load-ref 3.5 --program0-enter-mp-load 0.60 --program0-exit-fixed-load 0.40 --program0-mode-streak 4,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,435.694,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_program0/vehicle_metrics.csv,4724,711.300381,2405.4,1114.493014,3168.85,932.167214,5.571582,-13901875.970634,-13903684.086147,5000,4724,276,5.52,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_base,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_base,mp,,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,614.288,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_base/vehicle_metrics.csv,4021,1043.291221,3539.0,1404.225317,4203.0,1223.797894,5.887894,-20382946.362469,-20384927.349858,5000,4021,979,19.58,8087.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_fair_mu5_w20,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,618.136,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_fair_mu5_w20/vehicle_metrics.csv,4061,969.359517,3599.0,1332.978823,4325.0,1152.64802,6.040612,-20268464.709448,-20270364.832061,5000,4061,939,18.78,9859.0,1248.0,0.0,0.0,0.0,0.0,0.0,114590.0,431824.302252
bologna__balanced__high__seed1__mp_switch_eps1,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_switch_eps1,mp,--switch-epsilon 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,627.121,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_switch_eps1/vehicle_metrics.csv,3934,1036.177682,3481.0,1388.405948,4151.9,1206.817382,5.798326,-22671456.822134,-22673450.727778,5000,3934,1066,21.32,6339.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_fair_mu3_w30,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_fair_mu3_w30,mp,--fairness --fairness-mu 3.0 --fairness-w-half 30.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,629.403,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_fair_mu3_w30/vehicle_metrics.csv,4010,964.766334,3555.0,1317.798254,4250.1,1140.784419,5.999638,-17934579.687076,-17936474.227958,5000,4010,990,19.8,9139.0,1227.0,0.0,0.0,0.0,0.0,0.0,128211.0,269356.951859
bologna__balanced__high__seed1__mp_lta_g040_sf050,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_lta_g040_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.40,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,631.753,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_lta_g040_sf050/vehicle_metrics.csv,3924,1070.58002,3882.25,1416.650866,4529.0,1237.622564,5.847966,-19622157.760566,-19624126.506547,5000,3924,1076,21.52,6196.0,1839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_nmin_a120_f4,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_nmin_a120_f4,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 1.20 --nmin-floor 4 --nmin-min-green 4.0 --nmin-demand-gain 0.40 --nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,644.428,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_nmin_a120_f4/vehicle_metrics.csv,3911,1152.048837,3933.0,1519.699565,4600.5,1340.3446,5.56911,-21290264.307061,-21292360.989446,5000,3911,1089,21.78,9244.0,1242.0,22520.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_lta_g060_sf050,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,645.997,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_lta_g060_sf050/vehicle_metrics.csv,3733,1014.760782,3680.0,1353.406376,4251.8,1173.900785,5.907332,-23425078.968716,-23426973.586565,5000,3733,1267,25.34,4571.0,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_nmin_a080_f2,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,651.949,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_nmin_a080_f2/vehicle_metrics.csv,3878,1099.998711,3611.3,1481.195719,4304.65,1298.340663,5.694067,-25053230.395787,-25055296.27962,5000,3878,1122,22.44,10629.0,1300.0,9481.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_downstream_b08,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_downstream_b08,mp,--downstream-penalty --downstream-beta 0.8 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,777.159,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_downstream_b08/vehicle_metrics.csv,3146,1179.929752,3986.75,1537.329307,4597.5,1360.873897,5.038844,-24270074.234983,-24272180.306508,5000,3146,1854,37.08,21856.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_downstream_b04,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,780.738,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_downstream_b04/vehicle_metrics.csv,3095,1155.45622,3808.9,1504.763489,4436.8,1327.904982,5.089247,-25677524.38371,-25679635.154777,5000,3095,1905,38.1,21778.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__high__seed1__mp_platoon_x2,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,812.494,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_platoon_x2/vehicle_metrics.csv,4457,1111.881086,3656.8,1496.041059,4315.0,1312.805973,5.684429,-19012275.989287,-19014371.465381,5000,4457,543,10.86,8191.0,1387.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0
bologna__balanced__high__seed1__mp_platoon_x4,bologna,bologna,high,5000,0.0,3600.0,balanced,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_balanced_high_seed1.yaml,ok,820.562,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__balanced__high__seed1__mp_platoon_x4/vehicle_metrics.csv,4439,1129.176842,3727.1,1507.033791,4443.1,1325.482068,5.689789,-16917915.770175,-16920035.868136,5000,4439,561,11.22,8120.0,1373.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0
