run_id,map,effective_map,demand,demand_vehicles,demand_start_time,demand_end_time,population_set,pop_seed,scenario,controller,flags,driver_profile,population_file,status,wall_seconds,log_file,vehicles_count,mean_wait_s,p95_wait_s,mean_travel_s,p95_travel_s,mean_time_loss_s,mean_speed_mps,mean_co2_g,mean_fuel_g,planned_trips,completed_trips,unfinished_trips,censoring_rate,mp_switch_margin_count,mp_switch_max_green_count,mp_nmin_hold_step_count,mp_spillback_block_event_count,mp_spillback_release_event_count,mp_spillback_block_step_count,mp_platoon_extend_step_count,mp_fairness_positive_bonus_count,mp_fairness_bonus_sum,mp_super_mode_switch_count,mp_super_program0_to_mp_count,mp_super_mp_to_program0_count,mp_super_program0_step_count,mp_super_base_step_count,mp_super_lta_step_count,mp_super_nmin_step_count,mp_super_fair_step_count,mp_super_platoon_step_count,mp_super_safe_step_count,mp_super_load_sum,mp_super_imbalance_sum,mp_super_wait_imbalance_sum,mp_super_burstiness_sum,mp_super_platoon_sum,mp_super_downstream_sum
bologna__peak__low__seed2__mp_super,bologna,bologna,low,1500,0.0,3600.0,peak,2,mp_super,mp,--super-router --super-load-ref 3.5 --super-low-load 0.38 --super-program0-exit-load 0.28 --super-high-load 0.62 --super-imbalance-threshold 0.50 --super-wait-imbalance-threshold 0.50 --super-burstiness-threshold 0.10 --super-platoon-threshold 0.50 --super-downstream-threshold 0.97 --super-mode-streak 4 --super-nmin-load 0.72 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5 --fairness-mu 5.0 --fairness-w-half 20.0 --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90 --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30 --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_peak_low_seed2.yaml,ok,3416.016,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__peak__low__seed2__mp_super/vehicle_metrics.csv,1500,352.71,980.2,756.99,1750.05,553.298673,7.117707,-12704.563213,-14280.061087,1500,1500,0,0.0,296.0,0.0,0.0,2.0,1.0,22.0,0.0,7.0,20.248399,766.0,316.0,316.0,903269.0,1392.0,2880.0,145.0,45.0,0.0,56.0,12654.76954,79365.421417,69696.921503,8321.920429,4297.0,11601.601547
bologna__peak__low__seed2__mp_fair_mu5_w20,bologna,bologna,low,1500,0.0,3600.0,peak,2,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_peak_low_seed2.yaml,ok,1822.95,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__peak__low__seed2__mp_fair_mu5_w20/vehicle_metrics.csv,1500,771.187333,2284.05,1162.778,3037.75,956.945693,6.787761,-2566252.133538,-2568183.59678,1500,1500,0,0.0,3676.0,902.0,0.0,0.0,0.0,0.0,0.0,13711.0,38169.038051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__low__seed2__mp_spillback_on90_off80,bologna,bologna,low,1500,0.0,3600.0,peak,2,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_peak_low_seed2.yaml,ok,3249.101,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__peak__low__seed2__mp_spillback_on90_off80/vehicle_metrics.csv,1500,822.958,2598.15,1211.95,3308.45,1005.274487,6.752383,-3544711.520716,-3546695.271632,1500,1500,0,0.0,3377.0,928.0,0.0,31.0,31.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__low__seed2__fixed_program0,bologna,bologna,low,1500,0.0,3600.0,peak,2,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_peak_low_seed2.yaml,ok,365.929,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__peak__low__seed2__fixed_program0/vehicle_metrics.csv,1500,566.124667,2455.1,982.644,3225.0,778.50442,6.773269,-509860.477479,-511669.034555,1500,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__low__seed2__fixed_tuned,bologna,bologna,low,1500,0.0,3600.0,peak,2,fixed_tuned,fixed,--fixed-program-id 0 --fixed-main-green-seconds 30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_peak_low_seed2.yaml,ok,407.604,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__peak__low__seed2__fixed_tuned/vehicle_metrics.csv,1500,684.052667,2477.65,1112.342,3306.2,908.558773,5.575366,-110934.039531,-112884.867323,1500,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__low__seed2__mp_platoon_x2,bologna,bologna,low,1500,0.0,3600.0,peak,2,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_peak_low_seed2.yaml,ok,3317.805,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__peak__low__seed2__mp_platoon_x2/vehicle_metrics.csv,1500,754.574,2246.35,1142.188,2954.05,936.111907,6.910202,-2849027.338694,-2850943.137268,1500,1500,0,0.0,3362.0,925.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__low__seed2__mp_super_no_safe,bologna,bologna,low,1500,0.0,3600.0,peak,2,mp_super_no_safe,mp,--super-router --super-load-ref 3.5 --super-low-load 0.38 --super-program0-exit-load 0.28 --super-high-load 0.62 --super-imbalance-threshold 0.50 --super-wait-imbalance-threshold 0.50 --super-burstiness-threshold 0.10 --super-platoon-threshold 0.50 --super-downstream-threshold 0.97 --super-mode-streak 4 --super-nmin-load 0.72 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5 --fairness-mu 5.0 --fairness-w-half 20.0 --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90 --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30 --downstream-beta 0.4 --downstream-alpha 0.30 --super-disable-safe,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_peak_low_seed2.yaml,ok,3727.369,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__peak__low__seed2__mp_super_no_safe/vehicle_metrics.csv,1500,361.058,993.05,763.598,1727.15,559.902033,7.068176,-12691.379468,-14275.802047,1500,1500,0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.225011,774.0,322.0,322.0,879455.0,1451.0,2938.0,332.0,56.0,4.0,0.0,12825.475923,79787.937014,69763.75012,8266.489832,4255.0,11633.980425
bologna__balanced__low__seed3__mp_program0,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_program0,mp,--program0-hybrid --program0-load-ref 3.5 --program0-enter-mp-load 0.60 --program0-exit-fixed-load 0.40 --program0-mode-streak 4,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,965.103,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_program0/vehicle_metrics.csv,1500,189.058667,436.0,466.722667,904.2,292.448647,8.687622,-4151.630742,-5217.493732,1500,1500,0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__mp_base,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,1661.742,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_base/vehicle_metrics.csv,1500,400.688667,1675.45,673.492667,2082.2,498.149413,8.792884,-1296712.537357,-1297929.987034,1500,1500,0,0.0,3606.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__mp_lta_g060_sf050,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,1500.03,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_lta_g060_sf050/vehicle_metrics.csv,1500,367.541333,1267.95,637.91,1690.0,461.900213,8.326676,-2043385.440413,-2044559.322692,1500,1500,0,0.0,1790.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__mp_nmin_a120_f4,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_nmin_a120_f4,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 1.20 --nmin-floor 4 --nmin-min-green 4.0 --nmin-demand-gain 0.40 --nmin-empty-release-seconds 1.5,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,1440.82,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_nmin_a120_f4/vehicle_metrics.csv,1500,378.598667,1474.0,646.823333,1900.15,470.606607,8.961257,-2288922.705506,-2290090.910096,1500,1500,0,0.0,3811.0,1115.0,5753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__mp_super,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_super,mp,--super-router --super-load-ref 3.5 --super-low-load 0.38 --super-program0-exit-load 0.28 --super-high-load 0.62 --super-imbalance-threshold 0.50 --super-wait-imbalance-threshold 0.50 --super-burstiness-threshold 0.10 --super-platoon-threshold 0.50 --super-downstream-threshold 0.97 --super-mode-streak 4 --super-nmin-load 0.72 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5 --fairness-mu 5.0 --fairness-w-half 20.0 --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90 --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30 --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,3620.2,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_super/vehicle_metrics.csv,1500,218.688667,445.0,499.599333,946.15,325.129987,8.625176,-240311.422454,-241420.201404,1500,1500,0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,421.273946,148.0,68.0,68.0,983830.0,85.0,806.0,0.0,1365.0,0.0,0.0,10341.999975,77856.711263,72935.73899,8114.958036,2956.0,10885.085308
bologna__balanced__low__seed3__mp_fair_mu5_w20,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,1564.082,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_fair_mu5_w20/vehicle_metrics.csv,1500,375.796667,1552.05,644.804,1941.2,469.449453,8.948954,-1308934.31177,-1310116.092145,1500,1500,0,0.0,3756.0,1096.0,0.0,0.0,0.0,0.0,0.0,8161.0,15967.567263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__mp_spillback_on90_off80,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,2960.761,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_spillback_on90_off80/vehicle_metrics.csv,1500,397.410667,1640.15,670.122667,2057.1,494.499613,8.815731,-1614545.659397,-1615759.366534,1500,1500,0,0.0,3574.0,1105.0,0.0,9.0,9.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__fixed_program0,bologna,bologna,low,1500,0.0,3600.0,balanced,3,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,188.694,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__fixed_program0/vehicle_metrics.csv,1500,199.229333,469.05,475.436,941.35,301.1509,8.61395,-7723.345655,-8794.22772,1500,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__fixed_tuned,bologna,bologna,low,1500,0.0,3600.0,balanced,3,fixed_tuned,fixed,--fixed-program-id 0 --fixed-main-green-seconds 30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,219.306,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__fixed_tuned/vehicle_metrics.csv,1500,280.314667,628.05,561.986667,1086.05,387.703313,7.345312,-9732.248289,-10896.884703,1500,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__mp_platoon_x2,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,2873.396,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_platoon_x2/vehicle_metrics.csv,1500,458.636,1860.8,735.75,2427.25,558.7202,8.682292,-3188561.118948,-3189835.759874,1500,1500,0,0.0,3525.0,1127.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__low__seed3__mp_program0,bologna,bologna,low,1500,0.0,3600.0,skewed,3,mp_program0,mp,--program0-hybrid --program0-load-ref 3.5 --program0-enter-mp-load 0.60 --program0-exit-fixed-load 0.40 --program0-mode-streak 4,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,1076.232,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__mp_program0/vehicle_metrics.csv,1500,281.917333,624.05,643.275333,1226.1,435.59538,7.845949,-7190.20112,-8622.0244,1500,1500,0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__low__seed3__mp_base,bologna,bologna,low,1500,0.0,3600.0,skewed,3,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,2059.774,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__mp_base/vehicle_metrics.csv,1500,802.968,2675.4,1175.991333,3267.25,964.754293,7.221258,-4176935.174536,-4178818.918273,1500,1500,0,0.0,3571.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__low__seed3__mp_super_no_safe,bologna,bologna,low,1500,0.0,3600.0,balanced,3,mp_super_no_safe,mp,--super-router --super-load-ref 3.5 --super-low-load 0.38 --super-program0-exit-load 0.28 --super-high-load 0.62 --super-imbalance-threshold 0.50 --super-wait-imbalance-threshold 0.50 --super-burstiness-threshold 0.10 --super-platoon-threshold 0.50 --super-downstream-threshold 0.97 --super-mode-streak 4 --super-nmin-load 0.72 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5 --fairness-mu 5.0 --fairness-w-half 20.0 --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90 --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30 --downstream-beta 0.4 --downstream-alpha 0.30 --super-disable-safe,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_balanced_low_seed3.yaml,ok,3580.446,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__balanced__low__seed3__mp_super_no_safe/vehicle_metrics.csv,1500,218.688667,445.0,499.599333,946.15,325.129987,8.625176,-240311.422454,-241420.201404,1500,1500,0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,421.273946,148.0,68.0,68.0,983830.0,85.0,806.0,0.0,1365.0,0.0,0.0,10341.999975,77856.711263,72935.73899,8114.958036,2956.0,10885.085308
bologna__skewed__low__seed3__mp_lta_g060_sf050,bologna,bologna,low,1500,0.0,3600.0,skewed,3,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,2000.171,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__mp_lta_g060_sf050/vehicle_metrics.csv,1500,706.674,2479.05,1078.832,3025.2,868.978487,6.943135,-2580755.444476,-2582560.47028,1500,1500,0,0.0,1854.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__low__seed3__mp_nmin_a120_f4,bologna,bologna,low,1500,0.0,3600.0,skewed,3,mp_nmin_a120_f4,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 1.20 --nmin-floor 4 --nmin-min-green 4.0 --nmin-demand-gain 0.40 --nmin-empty-release-seconds 1.5,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,2211.538,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__mp_nmin_a120_f4/vehicle_metrics.csv,1500,784.970667,2505.15,1158.302667,3099.1,947.520473,7.123225,-3709503.31765,-3711384.596771,1500,1500,0,0.0,3852.0,1196.0,6638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__low__seed3__mp_super,bologna,bologna,low,1500,0.0,3600.0,skewed,3,mp_super,mp,--super-router --super-load-ref 3.5 --super-low-load 0.38 --super-program0-exit-load 0.28 --super-high-load 0.62 --super-imbalance-threshold 0.50 --super-wait-imbalance-threshold 0.50 --super-burstiness-threshold 0.10 --super-platoon-threshold 0.50 --super-downstream-threshold 0.97 --super-mode-streak 4 --super-nmin-load 0.72 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5 --fairness-mu 5.0 --fairness-w-half 20.0 --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90 --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30 --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,3344.676,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__mp_super/vehicle_metrics.csv,1500,261.948667,569.15,627.653333,1198.1,419.968687,7.996213,672.664368,-751.56439,1500,1500,0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,86.813492,479.0,219.0,219.0,897773.0,430.0,2519.0,35.0,275.0,4.0,20.0,12053.964981,85049.286952,77078.442342,9341.484924,4461.0,10801.868551
bologna__skewed__low__seed3__mp_fair_mu5_w20,bologna,bologna,low,1500,0.0,3600.0,skewed,3,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,2043.899,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__mp_fair_mu5_w20/vehicle_metrics.csv,1500,753.724,2406.15,1127.487333,2963.15,917.526087,7.111027,-2763241.955235,-2765080.483248,1500,1500,0,0.0,4034.0,1128.0,0.0,0.0,0.0,0.0,0.0,15122.0,42124.970224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__low__seed3__mp_spillback_on90_off80,bologna,bologna,low,1500,0.0,3600.0,skewed,3,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,4004.334,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__mp_spillback_on90_off80/vehicle_metrics.csv,1500,737.526667,2486.25,1107.002667,3062.15,896.115307,7.339079,-3781206.845313,-3783006.326875,1500,1500,0,0.0,3608.0,1159.0,0.0,21.0,21.0,1933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__low__seed3__fixed_program0,bologna,bologna,low,1500,0.0,3600.0,skewed,3,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/populations/bologna_skewed_low_seed3.yaml,ok,316.359,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0025_20260614_143342/runs/bologna__skewed__low__seed3__fixed_program0/vehicle_metrics.csv,1500,447.778667,2068.3,826.913333,2860.2,619.184353,7.420701,-67770.336054,-69381.560469,1500,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
