run_id,map,effective_map,demand,demand_vehicles,demand_start_time,demand_end_time,population_set,pop_seed,scenario,controller,flags,driver_profile,population_file,status,wall_seconds,log_file,vehicles_count,mean_wait_s,p95_wait_s,mean_travel_s,p95_travel_s,mean_time_loss_s,mean_speed_mps,mean_co2_g,mean_fuel_g,planned_trips,completed_trips,unfinished_trips,censoring_rate,mp_switch_margin_count,mp_switch_max_green_count,mp_nmin_hold_step_count,mp_spillback_block_event_count,mp_spillback_release_event_count,mp_spillback_block_step_count,mp_platoon_extend_step_count,mp_fairness_positive_bonus_count,mp_fairness_bonus_sum,mp_super_mode_switch_count,mp_super_program0_to_mp_count,mp_super_mp_to_program0_count,mp_super_program0_step_count,mp_super_base_step_count,mp_super_lta_step_count,mp_super_nmin_step_count,mp_super_fair_step_count,mp_super_platoon_step_count,mp_super_safe_step_count,mp_super_load_sum,mp_super_imbalance_sum,mp_super_wait_imbalance_sum,mp_super_burstiness_sum,mp_super_platoon_sum,mp_super_downstream_sum
manhattan8x8_100pc__balanced__medium__seed2__mp_fair_mu5_w20,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,474.452,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_fair_mu5_w20/vehicle_metrics.csv,4000,29.392,61.0,146.19725,245.0,63.255117,7.856677,439.237489,141.888911,4000,4000,0,0.0,8584.0,30.0,0.0,0.0,0.0,0.0,0.0,7961.0,5922.154602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__mp_downstream_b04,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,545.029,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_downstream_b04/vehicle_metrics.csv,4000,32.589,68.0,151.39075,256.05,68.449185,7.599571,456.255748,147.385293,4000,4000,0,0.0,11802.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__mp_spillback_on90_off80,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,899.929,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_spillback_on90_off80/vehicle_metrics.csv,4000,29.07775,61.0,145.89325,244.0,62.95857,7.852024,438.41313,141.622598,4000,4000,0,0.0,8597.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__mp_switch_rel005,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,457.819,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_switch_rel005/vehicle_metrics.csv,4000,29.07775,61.0,145.89325,244.0,62.95857,7.852024,438.41313,141.622598,4000,4000,0,0.0,8597.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__fixed_program0,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,176.66,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__fixed_program0/vehicle_metrics.csv,4000,66.775,138.0,180.18325,303.0,97.223855,6.562199,467.153304,150.944355,4000,4000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__mp_platoon_x4,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,777.04,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_platoon_x4/vehicle_metrics.csv,4000,28.9275,60.05,145.53575,243.0,62.583838,7.889223,435.919255,140.820005,4000,4000,0,0.0,8482.0,31.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_nmin_a080_f2,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,452.702,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_nmin_a080_f2/vehicle_metrics.csv,4000,26.77425,55.0,144.70725,240.0,61.748655,7.915361,427.94683,138.271502,4000,4000,0,0.0,10076.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_base,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,464.11,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_base/vehicle_metrics.csv,4000,29.5535,61.0,146.38025,244.0,63.407863,7.847625,426.290842,137.738675,4000,4000,0,0.0,8518.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_lta_g060_sf050,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,488.504,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_lta_g060_sf050/vehicle_metrics.csv,4000,31.57275,70.0,147.92025,247.0,64.940895,7.817173,428.626981,138.49055,4000,4000,0,0.0,7596.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_fair_mu5_w20,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,469.934,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_fair_mu5_w20/vehicle_metrics.csv,4000,29.4495,62.0,146.48075,245.05,63.507053,7.835443,426.338773,137.755521,4000,4000,0,0.0,8544.0,35.0,0.0,0.0,0.0,0.0,0.0,7935.0,5935.617615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_downstream_b04,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,565.348,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_downstream_b04/vehicle_metrics.csv,4000,32.577,69.0,151.26475,257.0,68.289698,7.605698,441.962763,142.80199,4000,4000,0,0.0,11762.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_spillback_on90_off80,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,924.723,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_spillback_on90_off80/vehicle_metrics.csv,4000,29.5535,61.0,146.38025,244.0,63.407863,7.847625,426.290842,137.738675,4000,4000,0,0.0,8518.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_switch_rel005,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,461.913,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_switch_rel005/vehicle_metrics.csv,4000,29.5535,61.0,146.38025,244.0,63.407863,7.847625,426.290842,137.738675,4000,4000,0,0.0,8518.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__fixed_program0,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,179.135,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__fixed_program0/vehicle_metrics.csv,4000,67.24725,140.0,180.65125,306.0,97.66184,6.558901,456.346665,147.483949,4000,4000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed3__mp_platoon_x4,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,3,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed3.yaml,ok,764.507,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed3__mp_platoon_x4/vehicle_metrics.csv,4000,29.9025,63.0,146.8985,244.0,63.930037,7.819088,428.564217,138.471169,4000,4000,0,0.0,8605.0,25.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_nmin_a080_f2,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,454.409,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_nmin_a080_f2/vehicle_metrics.csv,4000,26.73225,54.0,144.37525,239.05,61.48362,7.939874,435.785201,140.778501,4000,4000,0,0.0,10084.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_base,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,468.558,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_base/vehicle_metrics.csv,4000,29.3905,62.0,146.136,243.05,63.2253,7.865265,433.831176,140.153211,4000,4000,0,0.0,8547.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_lta_g060_sf050,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,495.616,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_lta_g060_sf050/vehicle_metrics.csv,4000,31.55575,72.0,147.47275,247.0,64.550875,7.843722,435.743958,140.768083,4000,4000,0,0.0,7534.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_fair_mu5_w20,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,486.922,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_fair_mu5_w20/vehicle_metrics.csv,4000,29.69425,61.0,146.7715,240.05,63.864128,7.823528,435.996674,140.849787,4000,4000,0,0.0,8521.0,37.0,0.0,0.0,0.0,0.0,0.0,7894.0,5841.438709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_downstream_b04,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,560.37,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_downstream_b04/vehicle_metrics.csv,4000,32.6795,69.0,151.10475,254.0,68.19016,7.626707,449.696647,145.277224,4000,4000,0,0.0,11845.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_spillback_on90_off80,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,939.854,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_spillback_on90_off80/vehicle_metrics.csv,4000,29.3905,62.0,146.136,243.05,63.2253,7.865265,433.831176,140.153211,4000,4000,0,0.0,8547.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_switch_rel005,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,469.733,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_switch_rel005/vehicle_metrics.csv,4000,29.3905,62.0,146.136,243.05,63.2253,7.865265,433.831176,140.153211,4000,4000,0,0.0,8547.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__fixed_program0,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,179.16,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__fixed_program0/vehicle_metrics.csv,4000,66.61175,138.0,179.604,299.05,96.678327,6.599481,461.975688,149.278481,4000,4000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed4__mp_platoon_x4,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,4,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed4.yaml,ok,777.1,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed4__mp_platoon_x4/vehicle_metrics.csv,4000,29.2425,61.05,145.84525,243.0,62.940585,7.878422,433.930637,140.182948,4000,4000,0,0.0,8480.0,36.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed5__mp_nmin_a080_f2,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,5,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed5.yaml,ok,460.734,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed5__mp_nmin_a080_f2/vehicle_metrics.csv,4000,26.6775,54.0,144.52325,236.0,61.530082,7.94767,448.194118,144.76072,4000,4000,0,0.0,10092.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed5__mp_base,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,5,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed5.yaml,ok,478.755,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed5__mp_base/vehicle_metrics.csv,4000,29.35175,61.05,146.4625,244.0,63.438605,7.848896,443.526755,143.265159,4000,4000,0,0.0,8566.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed5__mp_lta_g060_sf050,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,5,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed5.yaml,ok,497.524,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed5__mp_lta_g060_sf050/vehicle_metrics.csv,4000,31.32375,72.05,147.6865,250.0,64.651503,7.821686,448.046912,144.716898,4000,4000,0,0.0,7495.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed5__mp_fair_mu5_w20,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,5,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed5.yaml,ok,478.388,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed5__mp_fair_mu5_w20/vehicle_metrics.csv,4000,29.396,62.0,146.419,244.0,63.404682,7.859819,444.740438,143.655212,4000,4000,0,0.0,8519.0,43.0,0.0,0.0,0.0,0.0,0.0,7901.0,5835.11941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed5__mp_downstream_b04,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,5,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed5.yaml,ok,564.331,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed5__mp_downstream_b04/vehicle_metrics.csv,4000,33.304,70.0,152.775,256.0,69.760975,7.539475,463.216183,149.623496,4000,4000,0,0.0,11891.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
